WGD,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
0,-0.3035913853313873,-0.0312660530137325,-0.3961303395233636,0.1349170286418891,-0.3535021637850521,-0.0836277255395829,-0.261375965330191,0.1676042176227416,-0.1805267357402322,0.59580273238162,0.4686501754062379,42.570281124498,27.647058823529413,-0.05,176,0.0,1.0,0.0,0.0,0.0709,1.0,0.327,1.0,0.1700716999999999,0.0085459285714285,0.0,0.0409722229166666,0.0059108085714285,0.0,0.0227706834146341,0.0032070007220216,0.0045219604651162,1.0,0.191667,0.777778,0.0555557,0.527778,0.111111,4.65937,3210.0,12073.0,0.1121,0.3512,0.3192,0.0
0,0.071936551140278,-0.3296230510739338,-0.1252070227336686,-0.1199612155328531,0.5233323209360317,-0.1617148950233442,0.2276200491251318,-0.0638777425043846,-0.0627376279698403,1.6942568067124064,0.7382732848564434,43.5126582278481,34.705882352941174,-0.04,2050,0.0,0.0,0.0,1.0,0.0,0.0,0.0055,0.42,0.0047019703125,0.0,0.017013896875,0.0034466324324324,0.0081569583333333,0.0045554268292682,0.003191593594306,0.0011011027027027,0.0017304997706422,0.111111,0.0,0.0555557,0.111111,0.114286,0.0666667,5.96276,5220.0,31701.0,0.0572,0.3345,0.1709,0.0
0,-0.1923993352503628,0.3649394515598466,0.3841966942252222,-0.1838504335898496,-0.3116976567196128,-0.3211531272978615,-0.3444833848684517,-0.1733918674599189,0.4614931158216203,3.888860326602945,0.1182797382934555,48.74118831822759,55.88235294117647,0.05,0,0.0,0.0,0.0,1.0,0.204,1.0,0.0,0.0,0.0551146111111111,0.0863248,0.0534979444444444,0.0052287558823529,0.0036848107142857,0.0022281647058823,0.0023447572139303,0.0042909826589595,0.00955194,0.833333,0.863248,0.111111,0.0555557,0.111111,0.0833333,5.26126,66075.0,3014.0,0.1022,0.55,0.1859,0.0
0,-0.1761340267619007,0.8762770967775161,0.3461704558928485,-0.2696236742143319,-0.1860089860194918,-0.1493843807524087,-0.521937793812292,0.980461446189848,-0.0392034752077669,1.829360700534242,0.3552088576392856,47.470238095238095,46.47058823529412,0.06,997,0.0,1.0,0.0,0.0,0.0,0.0,0.15965000000000001,1.0,0.0,0.6467758333333332,0.1989899090909091,0.0214285714285714,0.2143225813953488,0.0,0.0,0.029357108040201,0.0014705882352941,0.0,1.0,0.0833333,0.805556,0.0,0.644445,6.31351,868.0,23976.0,0.023,0.6101,0.0377,0.0
0,-0.0329913512887572,-0.313043075379567,-0.3374407517099254,0.0784575855133644,0.0295785341404021,0.2394572449981368,-0.0838843259267357,-0.4285084704331706,-0.2806984011783363,1.1747741072402518,0.9576542213081592,42.21014492753624,34.705882352941174,0.08,283,0.0,1.0,0.0,0.0,0.524,1.0,0.7522000000000001,1.0,0.5951482132075472,0.1966361428571428,0.0132309999999999,0.238029084375,0.0,0.0013605448979591,0.0445049426395939,0.0589474716981132,0.0030386096551724,1.0,0.447008,0.916667,0.0,0.579365,0.266835,6.31351,2522.0,6491.0,0.0578,0.35,0.1653,0.0
0,-0.1485266548964648,-0.324884120223967,-0.3628055633352703,0.6104441469244323,0.6069545281080583,0.6457612526631598,-0.19638384290316,-0.4136388684395657,-0.4173833543894504,0.0736391925476696,1.0,45.74468085106383,34.11764705882353,0.08,589,0.0,0.0,0.0,1.0,0.22005000000000005,1.0,0.39224999999999993,1.0,0.0488887999999999,0.257468,0.002849,0.0,0.1011347210526315,0.0061728333333333,0.00417493125,0.0296093346666666,0.004263759574468,0.244444,1.0,0.0,0.822222,0.111111,0.611111,3.45864,16500.0,9911.0,0.0198,0.2412,0.082,0.0
0,-0.0401730625464531,-0.3468527731863575,-0.2274079921914341,0.1686729990026435,0.3608412057848652,0.6760212822277929,-0.0989678582785812,-0.2444009002198895,-0.2432984377571439,0.5533057471282418,0.9941615137284676,41.07843137254902,35.88235294117647,0.11,332,0.0,1.0,0.0,0.0,0.41804999999999987,1.0,0.2517,1.0,0.3223721022222222,0.0,0.0451447647058823,0.297734775,0.0583597733333333,0.004243825,0.0504382235576923,0.0747597385714285,0.0029552201219512,1.0,0.0,0.888889,0.661111,0.710318,0.52381,3.89097,5082.0,22557.0,0.1187,0.2874,0.4131,0.0
0,0.7214791020040726,-0.1537184691076518,0.013875965598638,-0.0647047963191508,0.1869637503147403,-0.1008537597546115,0.7799364305778775,-0.2511296481837762,0.0069106448646923,1.7581527066597624,0.6172561557977301,46.66666666666666,35.294117647058826,0.14,0,0.0,1.0,0.0,0.0,0.27874999999999994,1.0,0.07745,1.0,0.0634479703703703,0.0049554804878048,0.268803423076923,0.0563492,0.0012919930232558,0.2092436852941176,0.0093228355263157,0.0030497169565217,0.0393226813664596,0.861111,0.0666667,0.896296,0.0555557,0.325,0.111111,4.91051,7791.0,30886.0,0.0661,0.4773,0.1384,0.0
0,0.1824930253837,0.1910638112245782,0.8044966848140757,-0.0787796047432268,-0.0195718990711231,-0.1723736976333219,0.4119083244521971,-0.1616560835375244,0.9500925048636976,6.083702968151821,0.1902186817893665,46.74965421853389,34.705882352941174,0.15,691,0.0,1.0,0.0,0.0,0.18424999999999997,1.0,0.0,0.0,0.2711639875,0.1399282095238095,0.0034293592592592,0.0567414965517241,0.0121252214285714,0.00722222,0.0213498061068702,0.00686011005291,0.0028111560747663,1.0,1.0,0.458333,0.25,0.311905,0.111111,4.75563,4190.0,37653.0,0.1219,0.5323,0.2291,0.0
0,-0.440172593157313,-0.0433833903004544,-0.3621630074385937,-0.0326789620223734,0.1193413648119379,0.1725285584134648,-0.3752894735898775,-0.1347496459007408,-0.5275102854551512,0.3555767105070893,0.9849271568441564,44.766146993318486,49.41176470588236,0.16,1519,0.0,0.0,0.0,1.0,0.011650000000000002,0.93,0.12355,1.0,0.0,0.3023478875,0.0219652285714285,0.0122222314285714,0.1095390769230769,0.0034570451219512,0.0074066254437869,0.0107288914110429,0.0028876449411764,0.0,1.0,0.111111,0.861111,0.166667,0.952381,4.75563,2979.0,746.0,0.0634,0.3633,0.1745,0.0
