location,GC_genic,GC_prom,avg_expression,tau,Ka,Ks,O,acr_Lup,acr_Ldown,acr_S,recomb,CHH_up_avg,CHH_down_avg,CHH_body_avg,CHG_up_avg,CHG_down_avg,CHG_body_avg,CG_up_avg,CG_down_avg,CG_body_avg,CHH_up_max,CHH_down_max,CHG_up_max,CHG_down_max,CG_up_max,CG_down_max,TEdist,TEdenseAvgUp,TEdenseAvgDown,TEdenseMaxUp,TEdenseMaxDown,TE1,TE2,TE3,TE4,H2AZ_down,H3K4me1_down,H3K4me3_down,H3K9ac_down,H3K27ac_down,H3K27me3_down,H3K36me3_down,H3K56ac_down,H2AZ_genebody,H3K4me1_genebody,H3K4me3_genebody,H3K9ac_genebody,H3K27ac_genebody,H3K27me3_genebody,H3K36me3_genebody,H3K56ac_genebody,H2AZ_up,H3K4me1_up,H3K4me3_up,H3K9ac_up,H3K27ac_up,H3K27me3_up,H3K36me3_up,H3K56ac_up,WGD
1.0,0.430811,0.42,3.124632161856054,0.2966818129469097,0.1022,0.0663,1.541,348043.0,81055.0,14.8783,0.86,0.065,0.0,0.0,0.765,0.0,0.005,0.895,0.215,0.69,0.5667,0.01855,1.0,0.04165,1.0,1.0,49,0.02495,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.1312238291255984,0.658662854577315,0.1500642206573327,0.0509962042461567,0.1853854060933362,-0.0433100180828954,0.9867253676075955,-0.0367860907060362,0.0666016922858354,1.0359114236048546,0.404292312275737,0.240680610834043,0.4975643166935536,-0.0065030906100916,1.4460417940943209,0.3519135201332268,-0.0244883770277778,-0.060450551612147,-0.0070552767655941,0.052769633963722,0.0652759156685123,-0.0073579469231603,-0.0590282831951838,0.0966677030819466,1
1.0,0.711864,0.54,0.7443935487879255,0.8466419881954939,0.1309,0.2275,0.5754,147775.0,287533.0,11.5034,0.89,0.035,0.025,0.0,0.4,0.78,0.0,0.545,0.9,0.0,0.38835,0.36905,1.0,1.0,1.0,1.0,53,0.308,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.1087661340462648,-0.1166644644994689,-0.0880477003176824,-0.0834426606952893,-0.0921304293109527,-0.0367544028479597,-0.14145561788469,-0.0905347045475154,0.3219315615439696,0.040202481673923,0.1457379591760106,0.0284320044035788,0.0980641346016781,0.4956423646839777,-0.0454236971761619,0.0485475499992389,0.4565036832507613,0.0309408343595329,-0.0033957405368317,0.0570140091503533,0.1156803597397854,0.6300348213535457,-0.0933530226935538,0.0328193603181933,1
1.0,0.586608,0.641176,5.064517333145511,0.2899538933833751,0.012,0.1964,0.0611,433672.0,60.0,11.5034,0.91,0.02,0.01,0.0,0.86,0.06,0.0,0.8500000000000001,0.14,0.365,0.28125,0.17595,1.0,0.6667,1.0,1.0,7091,0.0345,0.078,0.69,1.0,1.0,0.0,0.0,0.0,0.0253910448995636,0.1303349493661727,0.0101472897822244,0.122351610071541,0.2743955660968957,0.0649139124251351,0.0479260769762318,0.06224506384964,0.0938881161833213,0.2658220933747112,0.8455977940400716,0.2811062488525058,0.6228089346179756,0.0192689821998524,0.90855871982927,0.344981647660555,-0.0610292029704277,-0.0928620876937918,-0.0532054610594514,-0.0294739878940117,-0.0241031645730442,-0.0332574889924374,-0.0865444505408074,-0.0385028056859666,1
1.0,0.552326,0.39,2.2110956906809496,0.4596981410207907,0.0351,0.1125,0.3123,118718.0,284477.0,21.5228,0.92,0.015,0.025,0.01,0.72,0.655,0.295,0.8400000000000001,0.715,0.58,0.24405,0.2681,1.0,1.0,1.0,1.0,0,0.46349999999999997,0.7345,1.0,1.0,1.0,0.0,0.0,0.0,-0.0122908632342275,-0.0243701487091715,-0.0090598744764006,0.0066787950618672,-0.0374859391136374,-0.0036259278170192,-0.0403659311625409,-0.0302172283272156,0.0304352769737058,0.9115935276369715,0.3336495290173478,0.0785245376260057,0.3055780910252296,-0.0718544428065743,1.117288352853139,0.2381705146922434,-0.0027543108448518,-0.0712990300206544,-0.0012712102235513,-0.0302616559375557,0.0540669773344675,-0.0143248942835946,-0.0686679449708736,0.0404169480008889,1
1.0,0.496633,0.59,3.476121246863544,0.2909175469228119,0.0318,0.17,0.1872,61.0,405910.0,21.5228,0.9,0.08,0.035,0.0,0.21000000000000002,0.72,0.02,0.33499999999999996,0.8,0.44499999999999995,0.4385,0.25695,0.9167000000000001,1.0,1.0,1.0,0,0.24300000000000005,0.4435,1.0,1.0,1.0,0.0,0.0,0.0,-0.089886426588513,-0.0643968816371687,-0.0937329084693428,-0.0399175990352038,-0.0918453254049714,-0.0311753728617265,-0.1066878600300998,-0.0496157465325006,0.2093468578713809,0.6481688922154858,0.5784859177397893,0.0674497547607564,0.3153837409875257,-0.0554178211104207,1.0393469518366527,0.250273659130335,0.4270271316488766,0.0060428080677473,0.1559621607058547,0.009826390020435,0.0578151987933425,0.645038368954748,-0.072659097312383,0.0061710646865108,1
1.0,0.53798,0.36,3.2244399605841463,0.3228735522418615,0.0318,0.1729,0.184,29408.0,36904.0,22.035,0.86,0.005,0.01,0.0,0.45,0.025,0.0,0.42500000000000004,0.475,0.735,0.0838,0.36195,1.0,0.48715,1.0,1.0,969,0.5185,0.09450000000000001,1.0,1.0,0.0,0.0,1.0,0.0,-0.0767600041048409,0.7824653856662827,0.095905263773124,-0.0524401738878033,-0.0007960158160489,-0.0359950309200415,1.1537846080476877,-0.0484259481905006,0.0469041928398534,0.7163109298206805,0.3878939186726636,0.0585664722374278,0.208685472556081,-0.0722019854997884,1.212763862927187,0.1692185626496445,0.1948223624929033,0.0252619805154803,-0.0300436267279921,-0.0044314644796459,0.0726969250403481,-0.0086793325314004,-0.0467647949757976,0.0262181222968097,1
1.0,0.599291,0.59,6.278022369375826,0.1361921263113388,0.0,0.2765,0.0,26.0,204089.0,30.2161,0.7,0.015,0.045,0.0,0.065,0.595,0.0,0.29000000000000004,0.66,0.625,0.29825,0.4432,0.68255,1.0,1.0,1.0,1585,0.0,0.3475,0.0,1.0,0.0,0.0,1.0,0.0,-0.0615924713302623,-0.092381245177094,-0.115158691127969,-0.0994258360018074,-0.0423397373105053,-0.0553171050091593,-0.0769339137788638,-0.0989187962207507,0.0297280724620597,0.6169319372905552,0.4625004502652292,0.3426182424696662,0.5708483680457075,-0.0206151376944378,1.0552396145214686,0.4307134905180781,0.0394648674391459,0.0465310344589753,-0.0696203229709548,-0.0092863315487756,0.1473128785796324,-0.0361457777757498,-0.0034692145239393,0.0842980312476564,1
1.0,0.607804,0.61,3.9690435366449215,0.4640558100190659,0.0568,0.8708,0.0652,329.0,13.0,42.6386,0.73,0.12,0.0,0.155,0.56,0.0,0.2,0.605,0.38,0.26,0.5851999999999999,0.02,1.0,0.1111,1.0,1.0,4999,0.111,0.0837,1.0,1.0,0.0,1.0,0.0,0.0,-0.0863377406586621,0.3731803865216339,-0.067710957738534,-0.0206127308815675,0.1051008657051624,-0.0593477591401885,0.2963495195522114,-0.0604571921842749,0.6476459849004793,0.3179814274503716,1.223024424919877,0.1556643470040018,0.4990066694501647,-0.0128183022728043,0.4373470764816556,0.3944378092602799,0.1579992000822752,-0.0360350429071212,-0.0393800520042638,0.0418301207035434,0.2550853648157624,0.0306293577725028,-0.0419574890367282,0.1712794387816718,1
1.0,0.527363,0.54,7.978615422106589,0.1638246416206353,0.0125,0.1891,0.0663,149.0,6368.0,11.4507,0.75,0.095,0.14,0.0,0.655,0.495,0.0,0.755,0.52,0.27,0.7053,0.57585,1.0,1.0,1.0,0.96425,758,0.6747,0.15250000000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0826421568764331,-0.0074770271693963,0.0155598338550271,-0.0717432361174624,0.0146793528352654,-0.0227230923212876,-0.034145575416633,-0.0096463351767349,0.0549943728005627,0.4308155494156224,0.9395389800656002,0.1632873613679934,0.4164783149636442,-0.0324769980270359,1.2036359738246492,0.2534648478650866,0.093890847561665,-0.0984768963480459,-0.1089041712991032,-0.067940127315152,0.0272774118989342,-0.0551234085228506,-0.1178725319375487,-0.0802902199663906,1
1.0,0.526049,0.37,3.937542490313303,0.2364775878709763,0.0341,0.1059,0.3217,97317.0,2875.0,10.072,0.75,0.045,0.05,0.005,0.8049999999999999,0.27,0.01,0.88,0.47,0.595,0.5982000000000001,0.45314999999999994,1.0,1.0,1.0,1.0,160,0.040999999999999995,0.08455,0.82,1.0,1.0,0.0,0.0,0.0,0.2344314570393499,0.0966621060335448,0.4950440391527785,0.0867945111357057,0.3854130165011849,-0.0102938487033572,0.2528099119028172,0.4998008389070256,-0.1604763033521055,1.0397650831777352,0.2145794585589229,0.058845980939682,0.254609767204216,-0.1131984840742319,1.6167205518503287,0.1106221346785623,-0.0202687100128771,-0.061934198734594,0.0245657523246157,0.0463608638614268,0.0908142807812036,-0.0174375552572183,-0.0369598172183343,0.0176836482641473,1
1.0,0.475266,0.66,3.91039357640924,0.594079937807127,0.0476,0.1285,0.3703,326.0,15157.0,23.0067,0.75,0.04,0.02,0.01,0.56,0.6,0.625,0.72,0.85,0.8049999999999999,0.2286,0.2208,1.0,1.0,1.0,1.0,0,0.2220000000000001,0.7845,1.0,1.0,0.0,0.0,1.0,0.0,-0.0712585679483098,-0.0957249963947896,-0.0787055832696173,-0.0681747842914907,-0.0665933855451202,-0.0445557695843747,-0.1057037306096104,-0.0925002326509109,-0.0738485005126281,1.412517100046825,0.2284124454939483,0.079591403862374,0.0409883931335871,-0.0621808871794642,1.1382662467301423,0.0772046190835496,0.0547005523431996,-0.0552544898864706,-0.0497241229283273,-0.0507665614595032,0.0592185987460558,-0.0051194546828017,-0.0698255536041537,-0.0447468028416267,1
1.0,0.492447,0.62,4.737388956759355,0.2068814408677696,0.0621,0.115,0.5403,106.0,4611.0,61.404,0.73,0.060000000000000005,0.04,0.0,0.45499999999999996,0.58,0.0,0.56,0.76,0.44999999999999996,0.3169,0.5773999999999999,1.0,1.0,1.0,1.0,2273,0.122,0.1335,1.0,1.0,0.0,0.0,1.0,0.0,0.3417697104125533,0.0437465363466854,0.1572888746498449,0.118436051117202,0.1860850875915595,0.1553364297028895,-0.0744145393464123,0.0702260481329884,0.0178993862368618,0.5296955686315894,1.035516940328649,0.5794308509515789,0.8169015725962444,0.0424903685484742,1.114932327283103,0.5435663850570914,0.1418373818760561,-0.0693826429540115,-0.0416915651279847,0.0178168891912615,0.2129656313717849,-0.049805810550315,-0.1049697079747841,0.0428578735843582,1
1.0,0.58179,0.53,0.2017844618293062,0.715214825174353,0.0631,0.3999,0.1578,128795.0,158903.0,37.3728,0.6,0.11,0.015,0.0,0.765,0.77,0.0,0.815,0.9299999999999999,0.0,0.8052,0.175,1.0,1.0,1.0,1.0,8403,0.2626,0.3865,1.0,1.0,0.0,1.0,0.0,0.0,-0.0907946842286734,-0.0913894160053281,-0.0819976830304751,-0.064714597083216,-0.1073400469910276,-0.0415341364149389,-0.1189437920210625,-0.0962639132387752,0.4641484040976532,0.109899300394214,0.8992931358824894,0.4706495653268847,0.9795763925288432,0.0761080828574691,0.1080701700700158,1.458379615254969,0.2989237442056981,0.0257635375697504,0.0811067047595696,0.1717580505038241,0.3298889260478937,0.0885881987204511,-0.0393220578507959,0.2715270836425402,1
1.0,0.668582,0.5,0.2523757955111118,0.6772853350154182,0.0299,0.2164,0.138,230695.0,53544.0,37.3728,0.59,0.075,0.04,0.0,0.62,0.79,0.0,0.855,0.88,0.0,0.6528,0.44075,1.0,1.0,1.0,1.0,1343,0.7620000000000001,0.8604999999999999,1.0,1.0,0.0,1.0,0.0,0.0,-0.0258822551471255,-0.1003395332479704,-0.1058800209526988,0.0041593177756005,-0.0408942835245889,0.5330942264873813,-0.1310271568207413,-0.0776414229945861,0.9705746267623652,0.1487418514625179,0.1323364744389001,0.157108659470103,0.2270118361846852,1.3914833985919848,-0.0886059470774838,0.1300519652853789,0.0794703443234793,-0.0514385092003556,-0.0305475190647378,-0.0352196717938296,-0.0205350830908815,0.550036612125389,-0.0803150793960353,-0.0390877170450389,1
1.0,0.678596,0.57,4.2859016617356005,0.5185528358983874,0.0273,1.1021,0.0248,102.0,2657.0,70.9111,0.57,0.165,0.055,0.1,0.225,0.165,0.125,0.335,0.29500000000000004,0.13,1.0,0.6042,1.0,0.875,1.0,1.0,571,0.069,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2599021637168972,-0.0984104326342552,-0.0783934063345637,-0.0347469774765009,0.0714829440102659,0.0615544383403339,-0.1126409128512863,-0.0169486872067695,0.0725473124864163,0.0188878473722221,1.2912865158515374,0.8299184030429559,1.226637058611169,0.0673290499015728,0.1074730704071642,1.1255873425077263,0.1090534587802364,-0.0958147987990481,-0.0609597718107711,0.4103381549278588,0.8246058321352313,0.0344816927523083,-0.1072621124083775,0.5030002414062562,1
1.0,0.591045,0.45,1.0872661448579,0.4606951508844801,0.0173,0.3706,0.0468,96442.0,12436.0,51.2794,0.53,0.065,0.015,0.0,0.27,0.78,0.0,0.515,0.865,0.0,0.45355,0.2389,1.0,1.0,1.0,1.0,1840,0.3165,0.04449999999999999,1.0,0.89,0.0,0.0,1.0,0.0,0.0183921197717218,0.0638505324568501,0.0074646754179675,-0.0056128866537976,-0.0101576666453335,-0.0040728198388464,-0.0152236401898781,-0.0075214729479339,0.9202889150676,0.2457693715119517,0.7945087535072878,0.0510367868723749,0.3460029456192829,0.0060982327613736,0.0596273876626441,0.2513417422816636,0.3834403174491852,0.0508855743281049,-0.0633172891851605,-0.0156029047439389,0.0643251372331739,-0.027095857943793,-0.106200793765959,-0.0061243974352477,1
1.0,0.579085,0.58,7.490409916977621,0.1635936681111762,0.0036,0.2464,0.0147,13.0,136.0,30.623,0.5,0.0,0.015,0.0,0.0,0.71,0.0,0.585,0.715,0.585,0.0456,0.18885000000000002,0.04165,1.0,1.0,1.0,2280,0.0,0.8065000000000001,0.0,1.0,0.0,0.0,1.0,0.0,-0.0170998484794953,-0.0288644096152908,-0.0143337884835328,0.0029654106715845,-0.0255669304113852,-0.0247716060050877,-0.0374477372188777,-0.0047269926631028,0.1149253653154283,0.3669691006769867,1.2278945054314747,0.2510275005477677,0.494617800539248,0.011702997082543,1.2161875937504143,0.3531695188745097,0.2213343841337424,0.3586280168269905,1.0672724644559135,0.360238504442205,0.8237907241321214,0.011130171498175,1.0778548245272437,0.9143144261798988,1
1.0,0.478448,0.7,5.842756878942872,0.1870098178535404,0.0129,0.1237,0.1043,2154.0,2321.0,25.8694,0.44,0.015,0.035,0.035,0.755,0.405,0.265,0.9199999999999999,0.525,0.6799999999999999,0.1111,0.37495,1.0,1.0,1.0,1.0,1762,0.0,0.0975,0.0,1.0,0.0,0.0,1.0,0.0,-0.0128398066382977,0.3658898182251834,-0.033812225651326,0.0015884952604529,0.1445453826362437,0.0233559647505941,0.2733832762095821,0.0234253463308153,0.0420831047213672,0.4741305115898108,0.4102957563713862,0.1779460549845796,0.4093517633145501,-0.0277328731510432,0.8270204138176709,0.293655014144056,-0.095319587636442,-0.0869354934571386,-0.0941181005551757,-0.019797249368217,-0.0707536457702514,-0.0026274745568958,-0.1142726475242412,-0.0451307129546783,1
1.0,0.680412,0.688235,0.1869510395777178,0.8844471841246646,0.0506,0.8614,0.0587,264.0,506774.0,40.2881,0.4,0.02,0.065,0.0,0.45,0.605,0.0,0.59,0.755,0.0,0.1399,0.51875,0.8875,1.0,1.0,1.0,545,0.40499999999999986,0.7515000000000001,1.0,1.0,0.0,1.0,0.0,0.0,0.0234915441771366,-0.0371821121144548,0.0268005508865187,-0.0063275456738001,0.0227837619951762,0.1055196757847776,-0.059328697422684,-0.0064808033720465,0.1523800940792344,0.0468345502622388,0.6874881371309608,0.1165230829551047,0.1406367120685416,0.1828504554163849,-0.0432522965504259,0.2610907678697224,0.0473133399792506,-0.0639061106048687,-0.0226517937773267,0.026027958515921,0.084916216063981,0.2021654614936434,-0.0873270103512139,0.0496115542436707,1
1.0,0.47027,0.5,2.8616378494514305,0.2406198422537276,0.0246,0.1743,0.1411,222214.0,278393.0,40.2881,0.34,0.05500000000000001,0.060000000000000005,0.0,0.6950000000000001,0.325,0.235,0.8200000000000001,0.46499999999999997,0.6799999999999999,0.6136999999999999,0.45935000000000004,1.0,0.9722,1.0,1.0,215,0.8444999999999999,0.37550000000000017,1.0,1.0,0.0,1.0,0.0,0.0,0.3485809100645524,0.0247486719705716,0.0153774629798621,-0.0621265754450185,0.000311110802671,0.1053951915881031,-0.1522460984941489,-0.0128059892134728,0.0598476064934816,0.5566088549376808,0.273640985660272,0.1407752862986488,0.2917503878220172,-0.0052147302779859,0.7949738795209917,0.1748879458625832,-0.0043825403695703,-0.0549917297561307,-0.0490625314402696,-0.011229141982218,0.0272629187182872,-0.0216186609124061,-0.066372239147239,0.0203808968348677,1
1.0,0.463636,0.56,1.886547498353496,0.4450441832350837,0.0203,0.1123,0.1807,17.0,5577.0,13.4469,0.28,0.095,0.015,0.0,0.845,0.095,0.005,0.94,0.305,0.5549999999999999,0.67085,0.1625,1.0,0.82085,1.0,0.96425,0,0.7754000000000002,0.16329999999999997,1.0,1.0,0.0,1.0,0.0,0.0,0.3670515447264538,0.26685496273526,-0.0416000618885905,0.0696471809588982,0.4032576053856099,-0.0718461326810525,0.0039031932782418,0.3548239921673572,0.1639561320348165,0.8365491047477501,0.5409013734380739,0.1155634887169335,0.379374075490733,-0.003235421177179,1.3869729030155655,0.2318875997515183,-0.0315412699493026,-0.0485557474181309,-0.0268983332831149,0.0011826557470847,-0.0094337597188014,-0.006912664494542,-0.0513544731357138,-0.0200370506259667,1
1.0,0.521024,0.65,3.487252384793034,0.3873761659853467,0.0678,0.1117,0.6069,73.0,8953.0,14.3661,0.28,0.03,0.015,0.01,0.49,0.095,0.015,0.515,0.155,0.76,0.4391,0.1625,1.0,0.82085,1.0,0.9087000000000001,4789,0.0,0.172,0.0,1.0,0.0,1.0,0.0,0.0,0.1163114233279847,0.4848853266357885,-0.0093898019121603,0.088122900253173,0.2608572267693142,0.0263615605009354,0.445105376443876,0.1065521436716833,0.0743014006247398,0.6091900515268647,0.5228040726638572,0.2034676229854205,0.4492029319053087,0.0398002677266155,0.9886923511949772,0.4369192878842386,0.2214271945215807,-0.1171740155245397,-0.0494515969056922,-0.0893626792445185,0.0257221698804953,-0.0072302366589016,-0.1259509847336287,-0.0154560782623504,1
1.0,0.756997,0.617647,1.6016146413202828,0.7076539505243851,0.0734,0.1811,0.4055,202.0,1525.0,11.0438,0.21,0.07,0.01,0.0,0.38,0.32,0.0,0.445,0.515,0.0,0.5458000000000001,0.28500000000000003,1.0,1.0,1.0,1.0,1911,0.065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0095413652476822,0.0019055252004196,-0.0236522325716017,0.0082531262111806,-0.0015517921533919,0.0009181543490269,-0.0205675381861277,0.0155900359358921,0.0395446372607855,-0.0143434104643847,0.5827555705237766,0.0826712048656024,0.2030512968170617,0.0366938100341007,0.0970770238066739,0.2603340265538815,0.1884717452328308,-0.0667626539119177,0.0164836817134977,0.1208932877940302,0.3567862997128243,0.0494742787212065,-0.0768814982482242,0.0881429427511913,1
1.0,0.620898,0.46,0.473869926593883,0.7950114757750582,0.1576,0.0821,1.9197,211741.0,104160.0,10.072,0.19,0.055,0.03,0.015,0.47,0.8049999999999999,0.005,0.66,0.9299999999999999,0.115,0.49165000000000003,0.3369,1.0,1.0,1.0,1.0,10073,0.0685,0.9997,1.0,1.0,0.0,0.0,1.0,0.0,-0.0275525186942182,-0.0241801371601992,-0.021495180806563,-0.0004484106389017,-0.0127545459446284,0.0542919607349193,-0.0285250936479767,-0.031490409405455,0.7769537806845322,0.1612215694841453,0.1816026308955314,0.1030289331549921,0.2430724519522811,1.2380697406860717,-0.0909947869354489,0.1704055943600409,0.3400124945542573,-0.0268866427687732,-0.0243410749376323,0.0425673028005726,0.0957861372088954,1.26866351208957,-0.0866992145052487,0.0064598255805531,1
1.0,0.598942,0.335294,3.869592753426345,0.28331032914646,0.0766,0.1967,0.3891,189816.0,126635.0,8.6407,0.18,0.035,0.015,0.0,0.66,0.54,0.005,0.84,0.77,0.625,0.2515,0.29910000000000003,1.0,1.0,1.0,1.0,197,0.161,0.0473,1.0,0.68,1.0,0.0,0.0,0.0,-0.0678460018871937,-0.0726753102994938,-0.0732766303007645,-0.0365704638491948,0.0036808014336257,-0.0717887092626472,-0.1190387011226771,-0.0508638556345249,0.0072281205792674,0.3486305737733629,0.5622109871945709,0.2631847661973208,0.5414336495358004,-0.0456789897426266,0.7408425868821814,0.3096604878321932,0.0061679270343267,-0.0733656232673248,0.0290033055849186,0.0086604483915149,0.0724343905657687,-0.024415081508949,-0.0474141789387269,0.00450631896388,1
1.0,0.452728,0.55,3.6132195133506406,0.1980964291579539,0.0356,0.1206,0.2951,303374.0,3058.0,8.6407,0.17,0.035,0.04,0.0,0.675,0.42,0.02,0.76,0.6,0.69,0.40835,0.42915000000000003,1.0,1.0,1.0,1.0,1321,0.0,0.31305,0.0,1.0,1.0,0.0,0.0,0.0,-0.0283981895148535,0.0308769981668485,-0.051686889588791,-0.0478052198575659,0.0066630959705091,-0.0097388684824011,-0.0294577294052471,-0.0354384015516656,-0.0191358211666643,1.204120747569384,0.4225942351606934,0.0957576724378451,0.3137838814747632,-0.0274670852966207,1.7654359408412037,0.1735935783047066,-0.0118173406178199,-0.1085636862494894,-0.0617063693139319,-0.0654524744606097,-0.0449998383794822,-0.051984237427606,-0.1342070210848909,-0.0456874266578393,1
1.0,0.552778,0.62,5.044186546122985,0.2577979954627706,0.007,0.266,0.0264,41979.0,45100.0,11.5034,0.22,0.015,0.01,0.0,0.435,0.045,0.0,0.51,0.16,0.29500000000000004,0.15855,0.19645,1.0,0.5007999999999999,1.0,0.96875,3171,0.10550000000000001,0.298,1.0,1.0,0.0,1.0,0.0,0.0,0.472833707308484,0.1481399652771092,-0.0228919106028348,0.0113628020720062,0.2423230354325698,0.0092583606274198,0.0114047134248565,0.0945600494313261,0.2440271715044122,0.2960786630306499,0.7779524617636236,0.3935405097864368,0.6916242578797607,0.0245336127245545,0.8394046915321016,0.5503263477570863,0.0682800431682282,-0.1138499444319989,-0.0526853941852926,-0.0157524821463562,0.1012136913013322,-0.0111578393799383,-0.1075535997325611,-0.0011618104617576,1
1.0,0.659794,0.65,3.7640916847359978,0.3129292141924446,0.033,0.3807,0.0866,191.0,170.0,41.1546,0.26,0.035,0.015,0.0,0.75,0.33999999999999997,0.0,0.79,0.355,0.025,0.4631,0.27085000000000004,1.0,1.0,1.0,1.0,5272,0.05550000000000001,0.13695000000000002,1.0,1.0,0.0,0.0,1.0,0.0,0.1175258632180899,-0.0316698338069993,-0.1422324920543336,-0.0931746067874102,0.0259745825725645,-0.0877838593222834,-0.1321951784365881,-0.0855080963988301,0.3370887281854901,0.1076975342795724,1.1466835998160438,0.1714716171111348,0.3783927752192523,0.0401954813423588,0.5590500290254021,0.3511009328794371,0.0148025780004947,-0.0888353538988576,-0.0949391545943824,-0.0358240344023844,-0.0297615641118984,0.0031579865644825,-0.1051108888223501,-0.0409256115716792,1
1.0,0.421414,0.34,0.2731028467725735,0.7251618962624159,0.0396,0.0864,0.458,167204.0,155041.0,10.0194,0.38,0.035,0.005,0.005,0.22000000000000003,0.26,0.33999999999999997,0.73,0.4,0.5800000000000001,0.26039999999999996,0.08615,1.0,1.0,1.0,1.0,373,0.30849999999999994,0.09249999999999999,1.0,1.0,0.0,0.0,1.0,0.0,0.5360948568828847,0.1812217340621792,-0.0203352153198416,-0.0291461537775517,0.1943169565811808,-0.0056240007535065,-0.1299728231913917,0.1509749502480566,0.2982321735823126,0.4641014037985571,-0.0278693124394098,-0.0060482392766048,0.0976953896830621,-0.065812492156115,-0.0779735545348232,0.1247190960538463,0.014839179722945,0.0066281530459486,-0.0309991381294957,-0.038074488336884,-0.0270708983085998,-0.0317835106921278,-0.046124652159454,-0.0217357104455762,1
1.0,0.446314,0.38,2.8043463943507176,0.2467963686860224,0.0871,0.1295,0.6728,239126.0,55946.0,11.5034,0.55,0.065,0.01,0.0,0.425,0.30000000000000004,0.005,0.8300000000000001,0.49,0.5800000000000001,0.391,0.4039,1.0,1.0,1.0,1.0,1812,0.23099999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0119680874976136,0.0049080588208628,-0.0477817481889061,-0.0448158877740349,0.0243532684298613,-0.010236922354809,-0.0648221430460944,-0.0769144061435407,-0.0921697467597453,0.88532993894754,-0.0218001356773278,-0.0462447145503775,0.0712442721294994,-0.055848343515065,1.113706409169914,-0.0277316108955759,0.025737271185579,0.4104782155849295,0.6001349649115713,0.5048736020800744,0.7641405123490814,0.0451190134722874,0.9355606861713756,0.8543886389017183,1
1.0,0.519068,0.52,2.1819658914994258,0.3642539845308302,0.0342,0.1186,0.2883,926.0,4290.0,12.9347,0.57,0.045000000000000005,0.005,0.015,0.025,0.01,0.12,0.055,0.265,0.425,0.39585,0.0793,0.125,0.1475,0.29165,1.0,7278,0.0,0.16209999999999997,0.0,1.0,1.0,0.0,0.0,0.0,-0.0554794538356785,0.3342145009865916,-0.0268288833910481,0.002700524772812,0.1692164836715225,-0.0437422102237116,0.5477073593799893,-0.004562293736996,0.1610675232709785,0.4695041291313638,0.2377505274327335,-0.008612399952403,0.2097061977054639,-0.0306782398524243,0.6768980788266149,0.1819691831361353,0.6982861169624078,0.2171546662271899,0.5062488475629872,0.0862924671946559,0.2037985092598976,0.0592563842317183,-0.0170066536865479,0.26389761026901,1
1.0,0.466189,0.311765,3.158564327827565,0.2459599381219864,0.0351,0.1399,0.2506,48.0,8193.0,8.12848,0.57,0.02,0.005,0.0,0.775,0.01,0.005,0.8200000000000001,0.235,0.29000000000000004,0.1357,0.11645,1.0,0.1691,1.0,1.0,3191,0.1325,0.1805,1.0,1.0,0.0,0.0,1.0,0.0,-0.0627449241682996,0.5811322221867374,-0.0277135308765975,-0.0718304193998425,-0.0101622582930282,-0.0642883215595471,0.8439168003084161,-0.0733073899524106,-0.0245603806061383,0.6054527879262369,0.6483280656109963,0.3313441173077927,0.5756181905055613,-0.0056301304592008,1.2863145061663157,0.4087516417973345,-0.0177943959082189,-0.0783897764089114,0.0153202019139264,0.0307897221193472,0.0055785030963455,0.0248182538263815,-0.0742361472036092,0.0044366728319644,1
1.0,0.448023,0.5,2.039660708106663,0.2442076727586463,0.0501,0.1064,0.4706,6244.0,71918.0,14.8256,0.56,0.015,0.01,0.0,0.89,0.08,0.135,0.955,0.5900000000000001,0.525,0.09725,0.19445,1.0,0.83335,1.0,1.0,0,0.6092,0.08800000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0202383515270374,0.3460581058685113,-0.0580395690827411,-0.0231068679988056,0.1450423580212405,-0.0145698682014289,0.3549643494422125,-0.0204277399202936,-0.058307557004094,1.0495337965893132,0.0242000675453435,0.0153444175429327,0.2013671078609792,-0.0256786923376301,1.2356310409029698,0.012843758733772,-0.0349313713487359,1.0717252300634568,0.1248211957514381,0.0871654607776893,-0.0405331712519395,-0.0035308022362808,1.2303557068788715,-0.0117221257211507,1
